z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
523.0,13.16733674304706,0,0,0,0.09998576207339686,0.09998576207339686,0.09993223845883496,0
525.0,13.17115354157376,0,0,0,0.09998011303387425,0.09998011303387425,0.09990777277526454,0
527.0,13.1749558275235,0,0,0,0.09997352181511354,0.09997352181511354,0.09987954562051725,0
529.0,13.178743710840436,0,0,0,0.09996598810630714,0.09996598810630714,0.09984755805732948,0
531.0,13.182517300224076,0,0,0,0.09995751155199362,0.09995751155199362,0.09981181129001493,0
533.0,13.186276703147982,0,0,0,0.09994809175195636,0.09994809175195636,0.09977230666441916,0
535.0,13.190022025878143,0,0,0,0.09993772826110942,0.09993772826110942,0.09972904566786903,0
537.0,13.193753373491,0,0,0,0.0999264205893701,0.0999264205893701,0.09968202992911658,0
539.0,13.197470849891134,0,0,0,0.09991416820151898,0.09991416820151898,0.09963126121827781,0
541.0,13.201174557828619,0,0,0,0.09990097051704647,0.09990097051704647,0.09957674144676598,0
543.0,13.204864598916073,0,0,0,0.09988682690998639,0.09988682690998639,0.09951847266721969,0
545.0,13.208541073645382,0,0,0,0.09987173670873618,0.09987173670873618,0.09945645707342554,0
547.0,13.212204081404119,0,0,0,0.09985569919586373,0.09985569919586373,0.09939069700023562,0
549.0,13.215853720491667,0,0,0,0.0998387136079007,0.0998387136079007,0.09932119492347946,0
551.0,13.219490088135052,0,0,0,0.09982077913512213,0.09982077913512213,0.099247953459871,0
553.0,13.223113280504473,0,0,0,0.09980189492131242,0.09980189492131242,0.09917097536690996,0
555.0,13.226723392728571,0,0,0,0.09978206006351727,0.09978206006351727,0.099090263542778,0
557.0,13.230320518909421,0,0,0,0.09976127361178155,0.09976127361178155,0.09900582102622972,0
559.0,13.233904752137237,0,0,0,0.09973953456887305,0.09973953456887305,0.0989176509964781,0
561.0,13.237476184504834,0,0,0,0.09971684188999169,0.09971684188999169,0.09882575677307495,0
563.0,13.241034907121827,0,0,0,0.0996931944824642,0.0996931944824642,0.09873014181578585,0
565.0,13.244581010128577,0,0,0,0.09966859120542414,0.09966859120542414,0.09863080972445987,0
567.0,13.248114582709889,0,0,0,0.0996430308694767,0.0996430308694767,0.09852776423889413,0
569.0,13.251635713108469,0,0,0,0.0996165122363486,0.0996165122363486,0.0984210092386929,0
571.0,13.255144488638146,0,0,0,0.09958903401852237,0.09958903401852237,0.09831054874312163,0
573.0,13.258640995696876,0,0,0,0.09956059487885517,0.09956059487885517,0.09819638691095553,0
575.0,13.262125319779487,0,0,0,0.09953119343018156,0.09953119343018156,0.09807852804032305,0
577.0,13.265597545490236,0,0,0,0.09950082823490035,0.09950082823490035,0.09795697656854406,0
579.0,13.269057756555132,0,0,0,0.09946949780454487,0.09946949780454487,0.09783173707196277,0
581.0,13.272506035834049,0,0,0,0.09943720059933675,0.09943720059933675,0.09770281426577544,0
583.0,13.27594246533263,0,0,0,0.09940393502772266,0.09940393502772266,0.09757021300385287,0
585.0,13.279367126213993,0,0,0,0.0993696994458937,0.0993696994458937,0.09743393827855759,0
587.0,13.282780098810234,0,0,0,0.09933449215728757,0.09933449215728757,0.09729399522055603,0
589.0,13.286181462633724,0,0,0,0.0992983114120724,0.0992983114120724,0.09715038909862518,0
591.0,13.289571296388235,0,0,0,0.09926115540661277,0.09926115540661277,0.0970031253194544,0
593.0,13.292949677979863,0,0,0,0.0992230222829169,0.0992230222829169,0.09685220942744174,0
595.0,13.296316684527767,0,0,0,0.09918391012806499,0.09918391012806499,0.09669764710448521,0
597.0,13.29967239237474,0,0,0,0.09914381697361822,0.09914381697361822,0.09653944416976895,0
599.0,13.303016877097587,0,0,0,0.0991027407950081,0.0991027407950081,0.09637760657954399,0
601.0,13.306350213517344,0,0,0,0.09906067951090558,0.09906067951090558,0.09621214042690417,0
603.0,13.309672475709322,0,0,0,0.09901763098256972,0.09901763098256972,0.0960430519415566,0
605.0,13.312983737012978,0,0,0,0.09897359301317522,0.09897359301317522,0.09587034748958717,0
607.0,13.316284070041636,0,0,0,0.09892856334711875,0.09892856334711875,0.0956940335732209,0
609.0,13.319573546692034,0,0,0,0.09888253966930298,0.09888253966930298,0.09551411683057708,0
611.0,13.322852238153732,0,0,0,0.09883551960439847,0.09883551960439847,0.09533060403541939,0
