z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
546.0,11.250381478460188,0,0,0,0.1,0.1,0.09939069700023562,0
550.0,11.255922705064043,0,0,0,0.1,0.1,0.099247953459871,0
554.0,11.261423777499227,0,0,0,0.1,0.1,0.099090263542778,0
558.0,11.266885273531097,0,0,0,0.1,0.1,0.0989176509964781,0
562.0,11.272307758544104,0,0,0,0.1,0.1,0.09873014181578585,0
566.0,11.27769178589304,0,0,0,0.1,0.1,0.09852776423889413,0
570.0,11.283037897241915,0,0,0,0.1,0.1,0.09831054874312163,0
574.0,11.288346622890959,0,0,0,0.1,0.1,0.09807852804032305,0
578.0,11.29361848209231,0,0,0,0.1,0.1,0.09783173707196277,0
582.0,11.298853983354784,0,0,0,0.1,0.1,0.09757021300385287,0
586.0,11.304053624738216,0,0,0,0.1,0.1,0.09729399522055603,0
590.0,11.309217894137808,0,0,0,0.1,0.1,0.0970031253194544,0
594.0,11.314347269558827,0,0,0,0.1,0.1,0.09669764710448521,0
598.0,11.31944221938214,0,0,0,0.1,0.1,0.09637760657954399,0
602.0,11.324503202620845,0,0,0,0.1,0.1,0.0960430519415566,0
606.0,11.329530669168449,0,0,0,0.1,0.1,0.0956940335732209,0
610.0,11.334525060038851,0,0,0,0.1,0.1,0.09533060403541939,0
614.0,11.339486807598494,0,0,0,0.1,0.1,0.09495281805930367,0
